INFO  2020-05-11 17:50:10,935 [14   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/libs-ext/spin/jquery.spin.js'. Physical path: 'C:\Users\ogulc\source\repos\Ogulcan.BookStore\aspnet-core\src\Ogulcan.BookStore.Web.Mvc\wwwroot\libs-ext\spin\jquery.spin.js'
INFO  2020-05-11 17:50:10,939 [14   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 26.0067ms 200 application/javascript
INFO  2020-05-11 17:50:10,943 [13   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/libs/sweetalert/sweetalert.min.js'. Physical path: 'C:\Users\ogulc\source\repos\Ogulcan.BookStore\aspnet-core\src\Ogulcan.BookStore.Web.Mvc\wwwroot\libs\sweetalert\sweetalert.min.js'
INFO  2020-05-11 17:50:10,944 [10   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/libs/spin/spin.js'. Physical path: 'C:\Users\ogulc\source\repos\Ogulcan.BookStore\aspnet-core\src\Ogulcan.BookStore.Web.Mvc\wwwroot\libs\spin\spin.js'
INFO  2020-05-11 17:50:10,947 [15   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/libs/toastr/toastr.min.js'. Physical path: 'C:\Users\ogulc\source\repos\Ogulcan.BookStore\aspnet-core\src\Ogulcan.BookStore.Web.Mvc\wwwroot\libs\toastr\toastr.min.js'
INFO  2020-05-11 17:50:10,949 [8    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs/abp-web-resources/Abp/Framework/scripts/abp.js?v=3lLIPNQoGBxv9DWxtKwnvHr7Wlov-D0jo-NtjAdTenA  
INFO  2020-05-11 17:50:10,951 [10   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 25.9811ms 200 application/javascript
INFO  2020-05-11 17:50:10,953 [15   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 20.9009ms 200 application/javascript
INFO  2020-05-11 17:50:10,956 [13   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 24.0097ms 200 application/javascript
INFO  2020-05-11 17:50:10,958 [14   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs/abp-web-resources/Abp/Framework/scripts/libs/abp.jquery.js?v=MEOC0fqxBbFCeeJ6VHFuw8-2C710gCRqjbvYcHoBdHU  
INFO  2020-05-11 17:50:10,961 [28   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs/moment/moment-with-locales.js?v=dgFbqbQVzjkZPQxWd8PBtzGiRBhChc4I2wO_q_s-Xeo  
INFO  2020-05-11 17:50:10,963 [4    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/js/main.js?v=f_9GK8CaNlBxLaksJc4NkAHqSlKqBhreuqXIzSo06pY  
INFO  2020-05-11 17:50:10,965 [10   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/AbpServiceProxies/GetAll?v=637248161998023253  
INFO  2020-05-11 17:50:10,967 [12   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/AbpScripts/GetScripts?v=637248161998023253  
INFO  2020-05-11 17:50:10,970 [9    ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/libs/abp-web-resources/Abp/Framework/scripts/abp.js'. Physical path: 'C:\Users\ogulc\source\repos\Ogulcan.BookStore\aspnet-core\src\Ogulcan.BookStore.Web.Mvc\wwwroot\libs\abp-web-resources\Abp\Framework\scripts\abp.js'
INFO  2020-05-11 17:50:10,972 [14   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/libs/abp-web-resources/Abp/Framework/scripts/libs/abp.jquery.js'. Physical path: 'C:\Users\ogulc\source\repos\Ogulcan.BookStore\aspnet-core\src\Ogulcan.BookStore.Web.Mvc\wwwroot\libs\abp-web-resources\Abp\Framework\scripts\libs\abp.jquery.js'
INFO  2020-05-11 17:50:10,974 [9    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 27.9035ms 200 application/javascript
